Fecha Hora	Ubicacion	Objeto	Seeing	Maire	Flujo 1	Flujo 2	Var l	Var t	Centelleo 1	Centelleo 2	r0l	r0t	fwhml	fwmlt	CCD	Software	Ventana	EscalaPlaca	Distancia	Diametro	WinSpot	Gain	Texp	Sampling	N	Muestras	Return	Pack
17/10/18 04:54:34	OT	Mirfak         	0.7442	1.1769	1832.3	1702.9	0.173896	0.116446	0.0000	0.0000	0.1239	0.1226	9.4264	9.5417	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_RWLJ5K_181017055401
17/10/18 04:55:40	OT	Mirfak         	0.6428	1.1769	1180.9	1123.5	0.136570	0.091026	0.0000	0.0000	0.1433	0.1421	8.1543	8.2309	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_SI1DNC_181017055507
17/10/18 04:56:40	OT	Mirfak         	0.6949	1.1769	1237.3	1164.4	0.180836	0.087926	0.0000	0.0000	0.1211	0.1451	9.6504	8.0615	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_G6WEH7_181017055607
17/10/18 04:57:53	OT	Mirfak         	0.7871	1.1769	1449.2	1350.9	0.200483	0.121679	0.0000	0.0000	0.1138	0.1194	10.2664	9.7967	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_5FVE2G_181017055720
17/10/18 05:00:52	OT	Pollux         	0.5279	1.1449	2114.8	1818.7	0.103304	0.058889	0.0000	0.0000	0.1694	0.1845	6.8967	6.3382	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_SERKH7_181017060019
17/10/18 05:02:38	OT	Pollux         	0.6373	1.1449	2007.5	1683.9	0.130942	0.087295	0.0000	0.0000	0.1469	0.1457	7.9510	8.0268	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_GD0MN4_181017060205
17/10/18 05:04:23	OT	Pollux         	0.5893	1.1331	2813.4	2523.0	0.117489	0.073372	0.0000	0.0000	0.1568	0.1617	7.4503	7.2322	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_SM81A1_181017060350
17/10/18 05:06:10	OT	Pollux         	0.6896	1.1331	3305.2	2913.1	0.158825	0.091472	0.0000	0.0000	0.1309	0.1417	8.9274	8.2551	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_UFHR14_181017060537
17/10/18 05:18:43	OT	Pollux         	0.7212	1.1112	3070.8	2656.3	0.162731	0.099881	0.0000	0.0000	0.1290	0.1344	9.0585	8.7024	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_6W19YL_181017061811
17/10/18 05:24:59	OT	Aldebaran      	0.9348	1.0803	5434.2	4657.4	0.231473	0.157642	0.0000	0.0000	0.1044	0.1022	11.1911	11.4433	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_ANTN74_181017062426
17/10/18 05:26:06	OT	Aldebaran      	0.8807	1.0803	5645.5	4838.5	0.250732	0.117267	0.0000	0.0000	0.0995	0.1220	11.7408	9.5820	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_YR87S2_181017062533
17/10/18 05:27:06	OT	Aldebaran      	0.7637	1.0803	5753.7	5074.3	0.170473	0.109115	0.0000	0.0000	0.1254	0.1274	9.3147	9.1766	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_HM2VRO_181017062633
17/10/18 05:28:05	OT	Aldebaran      	0.7113	1.0881	5549.2	4807.9	0.141244	0.105157	0.0000	0.0000	0.1404	0.1303	8.3206	8.9754	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_U8LSVJ_181017062732
17/10/18 05:29:05	OT	Aldebaran      	0.7539	1.0881	4742.1	4019.0	0.175243	0.102978	0.0000	0.0000	0.1234	0.1319	9.4702	8.8633	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_PUJOGT_181017062832
17/10/18 05:31:14	OT	Aldebaran      	0.8009	1.0881	3342.7	2855.8	0.143499	0.149313	0.0000	0.0000	0.1391	0.1056	8.4001	11.0766	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_D2KK7B_181017062931
17/10/18 05:32:13	OT	Aldebaran      	0.7943	1.0881	3441.1	2975.9	0.184525	0.116584	0.0000	0.0000	0.1196	0.1225	9.7680	9.5484	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_5BQ05H_181017063140
17/10/18 05:33:15	OT	Aldebaran      	0.9086	1.0965	3709.6	3237.8	0.226007	0.151277	0.0000	0.0000	0.1059	0.1048	11.0318	11.1638	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_5H0ZTO_181017063242
17/10/18 05:34:15	OT	Aldebaran      	0.8324	1.0965	3062.9	2663.2	0.197007	0.129617	0.0000	0.0000	0.1150	0.1149	10.1593	10.1753	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_BIBDOS_181017063342
17/10/18 05:35:13	OT	Aldebaran      	0.8374	1.0965	2765.7	2372.1	0.189072	0.137557	0.0000	0.0000	0.1179	0.1109	9.9117	10.5448	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_IHARV8_181017063441
17/10/18 05:36:13	OT	Aldebaran      	0.9714	1.0965	2391.1	2048.0	0.250013	0.170848	0.0000	0.0000	0.0997	0.0974	11.7206	12.0093	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_BS0RET_181017063540
17/10/18 05:37:12	OT	Aldebaran      	0.8087	1.0965	2290.6	1984.8	0.145056	0.154398	0.0000	0.0000	0.1382	0.1035	8.4546	11.3015	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_WYMWUI_181017063639
17/10/18 05:38:11	OT	Aldebaran      	0.8111	1.1055	2187.3	1921.1	0.190583	0.124908	0.0000	0.0000	0.1173	0.1175	9.9592	9.9519	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_H6A3S9_181017063738
17/10/18 05:39:10	OT	Aldebaran      	0.7517	1.1055	2922.7	2578.1	0.151953	0.120911	0.0000	0.0000	0.1344	0.1198	8.6936	9.7596	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_RSHAO3_181017063838
17/10/18 05:40:10	OT	Aldebaran      	0.7804	1.1055	2165.0	1907.3	0.173159	0.120825	0.0000	0.0000	0.1243	0.1199	9.4024	9.7554	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_039UO7_181017063937
17/10/18 05:41:11	OT	Aldebaran      	0.8771	1.1055	2289.7	1993.4	0.212670	0.145282	0.0000	0.0000	0.1098	0.1073	10.6365	10.8962	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_MMH9D7_181017064039
17/10/18 05:42:14	OT	Aldebaran      	0.8347	1.1055	1974.1	1735.3	0.176050	0.147468	0.0000	0.0000	0.1230	0.1064	9.4963	10.9943	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_XWVZNQ_181017064141
17/10/18 05:43:14	OT	Aldebaran      	1.1484	1.1150	1674.1	1501.4	0.304777	0.251359	0.0000	0.0000	0.0885	0.0772	13.1997	15.1400	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_9H1HZK_181017064241
17/10/18 05:44:12	OT	Aldebaran      	1.3451	1.1150	1223.0	1098.7	0.335365	0.373915	0.0000	0.0000	0.0836	0.0609	13.9793	19.2138	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_9TS37A_181017064339
17/10/18 05:45:17	OT	Aldebaran      	1.3142	1.1150	1585.6	1323.0	0.388243	0.309885	0.0000	0.0000	0.0765	0.0681	15.2628	17.1660	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_M8LRH0_181017064444
17/10/18 05:46:18	OT	Aldebaran      	1.3274	1.1150	2060.2	1867.3	0.482085	0.257889	0.0000	0.0000	0.0672	0.0761	17.3799	15.3748	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_MN49FR_181017064545
17/10/18 05:47:25	OT	Aldebaran      	0.9570	1.1150	1477.3	1306.1	0.271252	0.154523	0.0000	0.0000	0.0949	0.1034	12.3083	11.3069	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_ORSSB1_181017064652
17/10/18 07:47:01	 OT	Regulus        	 0.0000	 1.1603	    0.0	    0.0	 0.000000	 0.000000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	PixelFly  	L1.5-	160x60	1.0369	0.1400	0.0600	20	0	 5	150	 200	189	    17
17/10/18 07:49:20	 OT	Regulus        	 1.0361	 1.1603	    0.0	    0.0	 0.283576	 0.208789	 0.0000	 0.0000	 0.0924	 0.0863	12.6408	13.5449	PixelFly  	L1.5-	160x60	1.0369	0.1400	0.0600	20	0	 5	150	 200	191	     0
17/10/18 07:51:54	 OT	Regulus        	 0.0000	 1.1489	    0.0	    0.0	 0.000000	 0.000000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	PixelFly  	L1.5-	160x60	1.0369	0.1400	0.0600	20	0	 5	150	 200	189	    13
17/10/18 07:53:59	 OT	Regulus        	 0.8184	 1.1489	    0.0	    0.0	 0.205173	 0.129120	 0.0000	 0.0000	 0.1122	 0.1152	10.4099	10.1519	PixelFly  	L1.5-	160x60	1.0369	0.1400	0.0600	20	0	 5	150	 200	195	     0
17/10/18 07:56:08	 OT	Regulus        	 0.0000	 1.1383	    0.0	    0.0	 0.000000	 0.000000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	PixelFly  	L1.5-	160x60	1.0369	0.1400	0.0600	20	0	 5	150	 200	189	    13
17/10/18 07:58:17	 OT	Regulus        	 0.0000	 1.1383	    0.0	    0.0	 0.000000	 0.000000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	PixelFly  	L1.5-	160x60	1.0369	0.1400	0.0600	20	0	 5	150	 200	189	    13
17/10/18 07:59:50	 OT	Regulus        	 0.0000	 1.1283	    0.0	    0.0	 0.000000	 0.000000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	PixelFly  	L1.5-	160x60	1.0369	0.1400	0.0600	20	0	 5	150	 200	189	    13
17/10/18 08:02:37	 OT	Pollux         	 0.0000	 1.0173	    0.0	    0.0	 0.000000	 0.000000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	PixelFly  	L1.5-	160x60	1.0369	0.1400	0.0600	20	0	 5	150	 200	189	    13
17/10/18 08:06:42	 OT	Regulus        	 0.0000	 1.1189	    0.0	    0.0	 0.000000	 0.000000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	PixelFly  	L1.5-	160x60	1.0369	0.1400	0.0600	20	0	 5	150	 200	189	    17
17/10/18 08:14:50	 OT	Pollux         	 0.0000	 1.0301	    0.0	    0.0	 0.000000	 0.000000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	PixelFly  	L1.5-	160x60	1.0369	0.1400	0.0600	20	0	 5	150	 200	189	    13
17/10/18 08:18:22	 OT	Regulus        	 0.0000	 1.1021	    0.0	    0.0	 0.000000	 0.000000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	PixelFly  	L1.5-	160x60	1.0369	0.1400	0.0600	20	0	 5	150	 200	189	    17
17/10/18 08:20:31	 OT	Regulus        	 0.0000	 1.0946	    0.0	    0.0	 0.000000	 0.000000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	PixelFly  	L1.5-	160x60	1.0369	0.1400	0.0600	20	0	 5	150	 200	189	    13
17/10/18 08:22:49	 OT	Regulus        	 0.0000	 1.0946	    0.0	    0.0	 0.000000	 0.000000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	PixelFly  	L1.5-	160x60	1.0369	0.1400	0.0600	20	0	 5	150	 200	189	    13
17/10/18 08:24:17	 OT	Regulus        	 0.0000	 1.0876	    0.0	    0.0	 0.000000	 0.000000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	PixelFly  	L1.5-	160x60	1.0369	0.1400	0.0600	20	0	 5	150	 200	189	    13
