
date: 20/10/2018 22:12:02.951	code: Info	text: Focus Server started at port 3340....
date: 21/10/2018 01:52:22.346	code: Info	text: 0
date: 21/10/2018 01:52:37.394	code: Info	text: Connected by ('127.0.0.1', 4737) --> command: ping
date: 21/10/2018 01:52:37.394	code: Info	text: self.ping()
date: 21/10/2018 01:52:37.394	code: Info	text: 0
date: 21/10/2018 01:52:52.724	code: Info	text: Connected by ('127.0.0.1', 4757) --> command: ping
date: 21/10/2018 01:52:52.724	code: Info	text: self.ping()
date: 21/10/2018 01:52:52.724	code: Info	text: 0
date: 21/10/2018 01:53:09.006	code: Info	text: Connected by ('127.0.0.1', 4781) --> command: ping
date: 21/10/2018 01:53:09.006	code: Info	text: self.ping()
date: 21/10/2018 01:53:09.006	code: Info	text: 0
date: 21/10/2018 01:53:54.041	code: Info	text: Connected by ('127.0.0.1', 4797) --> command: ping
date: 21/10/2018 01:53:54.041	code: Info	text: self.ping()
date: 21/10/2018 01:53:54.057	code: Info	text: 0
date: 21/10/2018 01:54:31.685	code: Info	text: Connected by ('127.0.0.1', 4811) --> command: ping
date: 21/10/2018 01:54:31.685	code: Info	text: self.ping()
date: 21/10/2018 01:54:31.685	code: Info	text: 0
date: 21/10/2018 01:54:46.718	code: Info	text: Connected by ('127.0.0.1', 4816) --> command: ping
date: 21/10/2018 01:54:46.718	code: Info	text: self.ping()
date: 21/10/2018 01:54:46.718	code: Info	text: 0
date: 21/10/2018 01:55:01.750	code: Info	text: Connected by ('127.0.0.1', 4829) --> command: ping
date: 21/10/2018 01:55:01.750	code: Info	text: self.ping()
date: 21/10/2018 01:55:01.750	code: Info	text: 0
date: 21/10/2018 01:55:16.783	code: Info	text: Connected by ('127.0.0.1', 4835) --> command: ping
date: 21/10/2018 01:55:16.798	code: Info	text: self.ping()
date: 21/10/2018 01:55:16.798	code: Info	text: 0
date: 21/10/2018 01:55:31.831	code: Info	text: Connected by ('127.0.0.1', 4845) --> command: ping
date: 21/10/2018 01:55:31.831	code: Info	text: self.ping()
date: 21/10/2018 01:55:31.831	code: Info	text: 0
date: 21/10/2018 01:56:06.818	code: Info	text: Connected by ('127.0.0.1', 4860) --> command: ping
date: 21/10/2018 01:56:06.818	code: Info	text: self.ping()
date: 21/10/2018 01:56:06.818	code: Info	text: 0
date: 21/10/2018 01:56:21.897	code: Info	text: Connected by ('127.0.0.1', 4878) --> command: ping
date: 21/10/2018 01:56:21.897	code: Info	text: self.ping()
date: 21/10/2018 01:56:21.897	code: Info	text: 0
date: 21/10/2018 01:56:37.851	code: Info	text: Connected by ('127.0.0.1', 4898) --> command: ping
date: 21/10/2018 01:56:37.851	code: Info	text: self.ping()
date: 21/10/2018 01:56:37.851	code: Info	text: 0
date: 21/10/2018 01:56:53.087	code: Info	text: Connected by ('127.0.0.1', 4915) --> command: ping
date: 21/10/2018 01:56:53.087	code: Info	text: self.ping()
date: 21/10/2018 01:56:53.087	code: Info	text: 0
date: 21/10/2018 01:57:08.135	code: Info	text: Connected by ('127.0.0.1', 4938) --> command: ping
date: 21/10/2018 01:57:08.135	code: Info	text: self.ping()
date: 21/10/2018 01:57:08.135	code: Info	text: 0
date: 21/10/2018 01:57:23.167	code: Info	text: Connected by ('127.0.0.1', 4956) --> command: ping
date: 21/10/2018 01:57:23.167	code: Info	text: self.ping()
date: 21/10/2018 01:57:23.167	code: Info	text: 0
date: 21/10/2018 01:58:08.123	code: Info	text: Connected by ('127.0.0.1', 4981) --> command: ping
date: 21/10/2018 01:58:08.123	code: Info	text: self.ping()
date: 21/10/2018 01:58:08.123	code: Info	text: 0
date: 21/10/2018 01:58:37.984	code: Info	text: Connected by ('127.0.0.1', 4991) --> command: ping
date: 21/10/2018 01:58:37.984	code: Info	text: self.ping()
date: 21/10/2018 01:58:37.984	code: Info	text: 0
date: 21/10/2018 01:58:53.016	code: Info	text: Connected by ('127.0.0.1', 1034) --> command: ping
date: 21/10/2018 01:58:53.016	code: Info	text: self.ping()
date: 21/10/2018 01:58:53.016	code: Info	text: 0
date: 21/10/2018 01:59:08.189	code: Info	text: Connected by ('127.0.0.1', 1066) --> command: ping
date: 21/10/2018 01:59:08.189	code: Info	text: self.ping()
date: 21/10/2018 01:59:08.189	code: Info	text: 0
date: 21/10/2018 01:59:23.221	code: Info	text: Connected by ('127.0.0.1', 1084) --> command: ping
date: 21/10/2018 01:59:23.221	code: Info	text: self.ping()
date: 21/10/2018 01:59:23.221	code: Info	text: 0
date: 21/10/2018 01:59:38.253	code: Info	text: Connected by ('127.0.0.1', 1104) --> command: ping
date: 21/10/2018 01:59:38.253	code: Info	text: self.ping()
date: 21/10/2018 01:59:38.253	code: Info	text: 0
date: 21/10/2018 01:59:54.380	code: Info	text: Connected by ('127.0.0.1', 1121) --> command: ping
date: 21/10/2018 01:59:54.395	code: Info	text: self.ping()
date: 21/10/2018 01:59:54.395	code: Info	text: 0
date: 21/10/2018 02:00:39.523	code: Info	text: Connected by ('127.0.0.1', 1144) --> command: ping
date: 21/10/2018 02:00:39.523	code: Info	text: self.ping()
date: 21/10/2018 02:00:39.523	code: Info	text: 0
date: 21/10/2018 02:01:08.165	code: Info	text: Connected by ('127.0.0.1', 1155) --> command: ping
date: 21/10/2018 02:01:08.165	code: Info	text: self.ping()
date: 21/10/2018 02:01:08.165	code: Info	text: 0
date: 21/10/2018 02:01:23.229	code: Info	text: Connected by ('127.0.0.1', 1176) --> command: ping
date: 21/10/2018 02:01:23.229	code: Info	text: self.ping()
date: 21/10/2018 02:01:23.229	code: Info	text: 0
date: 21/10/2018 02:01:38.714	code: Info	text: Connected by ('127.0.0.1', 1193) --> command: ping
date: 21/10/2018 02:01:38.714	code: Info	text: self.ping()
date: 21/10/2018 02:01:38.714	code: Info	text: 0
date: 21/10/2018 02:01:53.918	code: Info	text: Connected by ('127.0.0.1', 1213) --> command: ping
date: 21/10/2018 02:01:53.918	code: Info	text: self.ping()
date: 21/10/2018 02:01:53.918	code: Info	text: 0
date: 21/10/2018 02:02:09.794	code: Info	text: Connected by ('127.0.0.1', 1235) --> command: ping
date: 21/10/2018 02:02:09.794	code: Info	text: self.ping()
date: 21/10/2018 02:02:09.794	code: Info	text: 0
date: 21/10/2018 02:02:25.951	code: Info	text: Connected by ('127.0.0.1', 1258) --> command: ping
date: 21/10/2018 02:02:25.951	code: Info	text: self.ping()
date: 21/10/2018 02:02:25.951	code: Info	text: 0
date: 21/10/2018 02:03:05.579	code: Info	text: Connected by ('127.0.0.1', 1280) --> command: ping
date: 21/10/2018 02:03:05.579	code: Info	text: self.ping()
date: 21/10/2018 02:03:05.579	code: Info	text: 0
date: 21/10/2018 02:03:20.892	code: Info	text: Connected by ('127.0.0.1', 1301) --> command: ping
date: 21/10/2018 02:03:20.892	code: Info	text: self.ping()
date: 21/10/2018 02:03:20.892	code: Info	text: 0
date: 21/10/2018 02:04:02.162	code: Info	text: Connected by ('127.0.0.1', 1323) --> command: ping
date: 21/10/2018 02:04:02.162	code: Info	text: self.ping()
date: 21/10/2018 02:04:02.162	code: Info	text: 0
date: 21/10/2018 02:04:17.195	code: Info	text: Connected by ('127.0.0.1', 1329) --> command: ping
date: 21/10/2018 02:04:17.195	code: Info	text: self.ping()
date: 21/10/2018 02:04:17.195	code: Info	text: 0
date: 21/10/2018 02:04:32.229	code: Info	text: Connected by ('127.0.0.1', 1337) --> command: ping
date: 21/10/2018 02:04:32.229	code: Info	text: self.ping()
date: 21/10/2018 02:04:32.229	code: Info	text: 0
date: 21/10/2018 02:04:47.262	code: Info	text: Connected by ('127.0.0.1', 1342) --> command: ping
date: 21/10/2018 02:04:47.262	code: Info	text: self.ping()
date: 21/10/2018 02:04:47.262	code: Info	text: 0
date: 21/10/2018 02:05:02.296	code: Info	text: Connected by ('127.0.0.1', 1356) --> command: ping
date: 21/10/2018 02:05:02.296	code: Info	text: self.ping()
date: 21/10/2018 02:05:02.296	code: Info	text: 0
date: 21/10/2018 02:05:47.427	code: Info	text: Connected by ('127.0.0.1', 1367) --> command: ping
date: 21/10/2018 02:05:47.427	code: Info	text: self.ping()
date: 21/10/2018 02:05:47.427	code: Info	text: 0
date: 21/10/2018 02:06:05.930	code: Info	text: Connected by ('127.0.0.1', 1381) --> command: ping
date: 21/10/2018 02:06:05.930	code: Info	text: self.ping()
date: 21/10/2018 02:06:05.930	code: Info	text: 0
date: 21/10/2018 02:06:20.964	code: Info	text: Connected by ('127.0.0.1', 1399) --> command: ping
date: 21/10/2018 02:06:20.964	code: Info	text: self.ping()
date: 21/10/2018 02:06:20.964	code: Info	text: 0
date: 21/10/2018 02:06:36.185	code: Info	text: Connected by ('127.0.0.1', 1419) --> command: ping
date: 21/10/2018 02:06:36.185	code: Info	text: self.ping()
date: 21/10/2018 02:06:36.185	code: Info	text: 0
date: 21/10/2018 02:06:51.296	code: Info	text: Connected by ('127.0.0.1', 1436) --> command: ping
date: 21/10/2018 02:06:51.296	code: Info	text: self.ping()
date: 21/10/2018 02:06:51.296	code: Info	text: 0
date: 21/10/2018 02:07:06.502	code: Info	text: Connected by ('127.0.0.1', 1461) --> command: ping
date: 21/10/2018 02:07:06.502	code: Info	text: self.ping()
date: 21/10/2018 02:07:06.502	code: Info	text: 0
date: 21/10/2018 02:07:22.457	code: Info	text: Connected by ('127.0.0.1', 1479) --> command: ping
date: 21/10/2018 02:07:22.457	code: Info	text: self.ping()
date: 21/10/2018 02:07:22.457	code: Info	text: 0
date: 21/10/2018 02:08:07.524	code: Info	text: Connected by ('127.0.0.1', 1504) --> command: ping
date: 21/10/2018 02:08:07.524	code: Info	text: self.ping()
date: 21/10/2018 02:08:07.524	code: Info	text: 0
date: 21/10/2018 02:08:35.560	code: Info	text: Connected by ('127.0.0.1', 1513) --> command: ping
date: 21/10/2018 02:08:35.560	code: Info	text: self.ping()
date: 21/10/2018 02:08:35.575	code: Info	text: 0
date: 21/10/2018 02:08:50.733	code: Info	text: Connected by ('127.0.0.1', 1531) --> command: ping
date: 21/10/2018 02:08:50.733	code: Info	text: self.ping()
date: 21/10/2018 02:08:50.733	code: Info	text: 0
date: 21/10/2018 02:09:06.203	code: Info	text: Connected by ('127.0.0.1', 1556) --> command: ping
date: 21/10/2018 02:09:06.203	code: Info	text: self.ping()
date: 21/10/2018 02:09:06.203	code: Info	text: 0
date: 21/10/2018 02:09:21.564	code: Info	text: Connected by ('127.0.0.1', 1577) --> command: ping
date: 21/10/2018 02:09:21.564	code: Info	text: self.ping()
date: 21/10/2018 02:09:21.564	code: Info	text: 0
date: 21/10/2018 02:09:37.362	code: Info	text: Connected by ('127.0.0.1', 1594) --> command: ping
date: 21/10/2018 02:09:37.362	code: Info	text: self.ping()
date: 21/10/2018 02:09:37.362	code: Info	text: 0
date: 21/10/2018 02:09:53.270	code: Info	text: Connected by ('127.0.0.1', 1614) --> command: ping
date: 21/10/2018 02:09:53.270	code: Info	text: self.ping()
date: 21/10/2018 02:09:53.270	code: Info	text: 0
date: 21/10/2018 02:10:32.867	code: Info	text: Connected by ('127.0.0.1', 1635) --> command: ping
date: 21/10/2018 02:10:32.867	code: Info	text: self.ping()
date: 21/10/2018 02:10:32.867	code: Info	text: 0
date: 21/10/2018 02:10:47.900	code: Info	text: Connected by ('127.0.0.1', 1655) --> command: ping
date: 21/10/2018 02:10:47.900	code: Info	text: self.ping()
date: 21/10/2018 02:10:47.900	code: Info	text: 0
date: 21/10/2018 02:11:03.511	code: Info	text: Connected by ('127.0.0.1', 1677) --> command: ping
date: 21/10/2018 02:11:03.511	code: Info	text: self.ping()
date: 21/10/2018 02:11:03.511	code: Info	text: 0
date: 21/10/2018 02:11:18.543	code: Info	text: Connected by ('127.0.0.1', 1698) --> command: ping
date: 21/10/2018 02:11:18.543	code: Info	text: self.ping()
date: 21/10/2018 02:11:18.559	code: Info	text: 0
date: 21/10/2018 02:11:33.857	code: Info	text: Connected by ('127.0.0.1', 1715) --> command: ping
date: 21/10/2018 02:11:33.857	code: Info	text: self.ping()
date: 21/10/2018 02:11:33.857	code: Info	text: 0
date: 21/10/2018 02:11:48.890	code: Info	text: Connected by ('127.0.0.1', 1734) --> command: ping
date: 21/10/2018 02:11:48.890	code: Info	text: self.ping()
date: 21/10/2018 02:11:48.890	code: Info	text: 0
date: 21/10/2018 02:12:33.956	code: Info	text: Connected by ('127.0.0.1', 1767) --> command: ping
date: 21/10/2018 02:12:33.956	code: Info	text: self.ping()
date: 21/10/2018 02:12:33.956	code: Info	text: 0
date: 21/10/2018 02:13:09.459	code: Info	text: Connected by ('127.0.0.1', 1781) --> command: ping
date: 21/10/2018 02:13:09.459	code: Info	text: self.ping()
date: 21/10/2018 02:13:09.459	code: Info	text: 0
date: 21/10/2018 02:13:24.523	code: Info	text: Connected by ('127.0.0.1', 1802) --> command: ping
date: 21/10/2018 02:13:24.523	code: Info	text: self.ping()
date: 21/10/2018 02:13:24.523	code: Info	text: 0
date: 21/10/2018 02:13:39.556	code: Info	text: Connected by ('127.0.0.1', 1819) --> command: ping
date: 21/10/2018 02:13:39.556	code: Info	text: self.ping()
date: 21/10/2018 02:13:39.556	code: Info	text: 0
date: 21/10/2018 02:13:54.588	code: Info	text: Connected by ('127.0.0.1', 1838) --> command: ping
date: 21/10/2018 02:13:54.588	code: Info	text: self.ping()
date: 21/10/2018 02:13:54.588	code: Info	text: 0
date: 21/10/2018 02:14:09.808	code: Info	text: Connected by ('127.0.0.1', 1861) --> command: ping
date: 21/10/2018 02:14:09.824	code: Info	text: self.ping()
date: 21/10/2018 02:14:09.824	code: Info	text: 0
date: 21/10/2018 02:14:26.043	code: Info	text: Connected by ('127.0.0.1', 1879) --> command: ping
date: 21/10/2018 02:14:26.059	code: Info	text: self.ping()
date: 21/10/2018 02:14:26.059	code: Info	text: 0
date: 21/10/2018 02:15:11.125	code: Info	text: Connected by ('127.0.0.1', 1899) --> command: ping
date: 21/10/2018 02:15:11.125	code: Info	text: self.ping()
date: 21/10/2018 02:15:11.125	code: Info	text: 0
date: 21/10/2018 02:15:51.628	code: Info	text: Connected by ('127.0.0.1', 1908) --> command: ping
date: 21/10/2018 02:15:51.628	code: Info	text: self.ping()
date: 21/10/2018 02:15:51.628	code: Info	text: 0
date: 21/10/2018 02:16:06.660	code: Info	text: Connected by ('127.0.0.1', 1922) --> command: ping
date: 21/10/2018 02:16:06.660	code: Info	text: self.ping()
date: 21/10/2018 02:16:06.660	code: Info	text: 0
date: 21/10/2018 02:16:21.692	code: Info	text: Connected by ('127.0.0.1', 1928) --> command: ping
date: 21/10/2018 02:16:21.692	code: Info	text: self.ping()
date: 21/10/2018 02:16:21.692	code: Info	text: 0
date: 21/10/2018 02:16:36.725	code: Info	text: Connected by ('127.0.0.1', 1935) --> command: ping
date: 21/10/2018 02:16:36.725	code: Info	text: self.ping()
date: 21/10/2018 02:16:36.725	code: Info	text: 0
date: 21/10/2018 02:16:51.757	code: Info	text: Connected by ('127.0.0.1', 1942) --> command: ping
date: 21/10/2018 02:16:51.757	code: Info	text: self.ping()
date: 21/10/2018 02:16:51.757	code: Info	text: 0
date: 21/10/2018 02:17:24.478	code: Info	text: Connected by ('127.0.0.1', 1959) --> command: ping
date: 21/10/2018 02:17:24.478	code: Info	text: self.ping()
date: 21/10/2018 02:17:24.478	code: Info	text: 0
date: 21/10/2018 02:17:39.510	code: Info	text: Connected by ('127.0.0.1', 1976) --> command: ping
date: 21/10/2018 02:17:39.510	code: Info	text: self.ping()
date: 21/10/2018 02:17:39.510	code: Info	text: 0
date: 21/10/2018 02:17:55.183	code: Info	text: Connected by ('127.0.0.1', 1996) --> command: ping
date: 21/10/2018 02:17:55.183	code: Info	text: self.ping()
date: 21/10/2018 02:17:55.183	code: Info	text: 0
date: 21/10/2018 02:18:10.176	code: Info	text: Connected by ('127.0.0.1', 2019) --> command: ping
date: 21/10/2018 02:18:10.176	code: Info	text: self.ping()
date: 21/10/2018 02:18:10.176	code: Info	text: 0
date: 21/10/2018 02:18:25.818	code: Info	text: Connected by ('127.0.0.1', 2040) --> command: ping
date: 21/10/2018 02:18:25.818	code: Info	text: self.ping()
date: 21/10/2018 02:18:25.818	code: Info	text: 0
date: 21/10/2018 02:18:41.741	code: Info	text: Connected by ('127.0.0.1', 2057) --> command: ping
date: 21/10/2018 02:18:41.741	code: Info	text: self.ping()
date: 21/10/2018 02:18:41.741	code: Info	text: 0
date: 21/10/2018 02:19:21.728	code: Info	text: Connected by ('127.0.0.1', 2082) --> command: ping
date: 21/10/2018 02:19:21.728	code: Info	text: self.ping()
date: 21/10/2018 02:19:21.728	code: Info	text: 0
date: 21/10/2018 02:19:36.791	code: Info	text: Connected by ('127.0.0.1', 2099) --> command: ping
date: 21/10/2018 02:19:36.791	code: Info	text: self.ping()
date: 21/10/2018 02:19:36.791	code: Info	text: 0
date: 21/10/2018 02:19:52.496	code: Info	text: Connected by ('127.0.0.1', 2119) --> command: ping
date: 21/10/2018 02:19:52.496	code: Info	text: self.ping()
date: 21/10/2018 02:19:52.496	code: Info	text: 0
date: 21/10/2018 02:20:07.528	code: Info	text: Connected by ('127.0.0.1', 2141) --> command: ping
date: 21/10/2018 02:20:07.528	code: Info	text: self.ping()
date: 21/10/2018 02:20:07.528	code: Info	text: 0
date: 21/10/2018 02:20:22.560	code: Info	text: Connected by ('127.0.0.1', 2162) --> command: ping
date: 21/10/2018 02:20:22.560	code: Info	text: self.ping()
date: 21/10/2018 02:20:22.560	code: Info	text: 0
date: 21/10/2018 02:20:38.625	code: Info	text: Connected by ('127.0.0.1', 2179) --> command: ping
date: 21/10/2018 02:20:38.625	code: Info	text: self.ping()
date: 21/10/2018 02:20:38.625	code: Info	text: 0
date: 21/10/2018 02:21:23.666	code: Info	text: Connected by ('127.0.0.1', 2203) --> command: ping
date: 21/10/2018 02:21:23.666	code: Info	text: self.ping()
date: 21/10/2018 02:21:23.666	code: Info	text: 0
date: 21/10/2018 02:21:57.001	code: Info	text: Connected by ('127.0.0.1', 2212) --> command: ping
date: 21/10/2018 02:21:57.001	code: Info	text: self.ping()
date: 21/10/2018 02:21:57.001	code: Info	text: 0
date: 21/10/2018 02:22:12.254	code: Info	text: Connected by ('127.0.0.1', 2234) --> command: ping
date: 21/10/2018 02:22:12.254	code: Info	text: self.ping()
date: 21/10/2018 02:22:12.254	code: Info	text: 0
date: 21/10/2018 02:22:27.383	code: Info	text: Connected by ('127.0.0.1', 2255) --> command: ping
date: 21/10/2018 02:22:27.383	code: Info	text: self.ping()
date: 21/10/2018 02:22:27.383	code: Info	text: 0
date: 21/10/2018 02:22:42.417	code: Info	text: Connected by ('127.0.0.1', 2272) --> command: ping
date: 21/10/2018 02:22:42.417	code: Info	text: self.ping()
date: 21/10/2018 02:22:42.417	code: Info	text: 0
date: 21/10/2018 02:22:58.171	code: Info	text: Connected by ('127.0.0.1', 2291) --> command: ping
date: 21/10/2018 02:22:58.171	code: Info	text: self.ping()
date: 21/10/2018 02:22:58.171	code: Info	text: 0
date: 21/10/2018 02:23:14.018	code: Info	text: Connected by ('127.0.0.1', 2319) --> command: ping
date: 21/10/2018 02:23:14.018	code: Info	text: self.ping()
date: 21/10/2018 02:23:14.018	code: Info	text: 0
date: 21/10/2018 02:23:59.137	code: Info	text: Connected by ('127.0.0.1', 2333) --> command: ping
date: 21/10/2018 02:23:59.137	code: Info	text: self.ping()
date: 21/10/2018 02:23:59.137	code: Info	text: 0
date: 21/10/2018 02:24:28.221	code: Info	text: Connected by ('127.0.0.1', 2350) --> command: ping
date: 21/10/2018 02:24:28.221	code: Info	text: self.ping()
date: 21/10/2018 02:24:28.221	code: Info	text: 0
date: 21/10/2018 02:25:14.309	code: Info	text: Connected by ('127.0.0.1', 2404) --> command: ping
date: 21/10/2018 02:25:14.309	code: Info	text: self.ping()
date: 21/10/2018 02:25:14.309	code: Info	text: 0
date: 21/10/2018 02:26:20.007	code: Info	text: Connected by ('127.0.0.1', 2451) --> command: ping
date: 21/10/2018 02:26:20.007	code: Info	text: self.ping()
date: 21/10/2018 02:26:20.007	code: Info	text: 0
date: 21/10/2018 02:26:36.056	code: Info	text: Connected by ('127.0.0.1', 2456) --> command: ping
date: 21/10/2018 02:26:36.056	code: Info	text: self.ping()
date: 21/10/2018 02:26:36.056	code: Info	text: 0
date: 21/10/2018 02:26:52.245	code: Info	text: Connected by ('127.0.0.1', 2465) --> command: ping
date: 21/10/2018 02:26:52.245	code: Info	text: self.ping()
date: 21/10/2018 02:26:52.245	code: Info	text: 0
date: 21/10/2018 02:27:08.247	code: Info	text: Connected by ('127.0.0.1', 2487) --> command: ping
date: 21/10/2018 02:27:08.247	code: Info	text: self.ping()
date: 21/10/2018 02:27:08.247	code: Info	text: 0
date: 21/10/2018 02:27:36.844	code: Info	text: Connected by ('127.0.0.1', 2503) --> command: ping
date: 21/10/2018 02:27:36.844	code: Info	text: self.ping()
date: 21/10/2018 02:27:36.844	code: Info	text: 0
date: 21/10/2018 02:27:53.018	code: Info	text: Connected by ('127.0.0.1', 2514) --> command: ping
date: 21/10/2018 02:27:53.018	code: Info	text: self.ping()
date: 21/10/2018 02:27:53.018	code: Info	text: 0
date: 21/10/2018 02:28:08.875	code: Info	text: Connected by ('127.0.0.1', 2530) --> command: ping
date: 21/10/2018 02:28:08.875	code: Info	text: self.ping()
date: 21/10/2018 02:28:08.875	code: Info	text: 0
date: 21/10/2018 02:28:25.018	code: Info	text: Connected by ('127.0.0.1', 2542) --> command: ping
date: 21/10/2018 02:28:25.018	code: Info	text: self.ping()
date: 21/10/2018 02:28:25.018	code: Info	text: 0
date: 21/10/2018 02:28:40.973	code: Info	text: Connected by ('127.0.0.1', 2548) --> command: ping
date: 21/10/2018 02:28:40.973	code: Info	text: self.ping()
date: 21/10/2018 02:28:40.973	code: Info	text: 0
date: 21/10/2018 02:28:56.006	code: Info	text: Connected by ('127.0.0.1', 2556) --> command: ping
date: 21/10/2018 02:28:56.006	code: Info	text: self.ping()
date: 21/10/2018 02:28:56.021	code: Info	text: 0
date: 21/10/2018 02:29:11.039	code: Info	text: Connected by ('127.0.0.1', 2566) --> command: ping
date: 21/10/2018 02:29:11.039	code: Info	text: self.ping()
date: 21/10/2018 02:29:11.054	code: Info	text: 0
date: 21/10/2018 02:29:26.088	code: Info	text: Connected by ('127.0.0.1', 2575) --> command: ping
date: 21/10/2018 02:29:26.088	code: Info	text: self.ping()
date: 21/10/2018 02:29:26.088	code: Info	text: 0
date: 21/10/2018 02:29:41.121	code: Info	text: Connected by ('127.0.0.1', 2580) --> command: ping
date: 21/10/2018 02:29:41.121	code: Info	text: self.ping()
date: 21/10/2018 02:29:41.121	code: Info	text: 0
date: 21/10/2018 02:29:56.154	code: Info	text: Connected by ('127.0.0.1', 2588) --> command: ping
date: 21/10/2018 02:29:56.154	code: Info	text: self.ping()
date: 21/10/2018 02:29:56.154	code: Info	text: 0
date: 21/10/2018 02:30:11.187	code: Info	text: Connected by ('127.0.0.1', 2599) --> command: ping
date: 21/10/2018 02:30:11.187	code: Info	text: self.ping()
date: 21/10/2018 02:30:11.187	code: Info	text: 0
date: 21/10/2018 02:30:26.220	code: Info	text: Connected by ('127.0.0.1', 2608) --> command: ping
date: 21/10/2018 02:30:26.220	code: Info	text: self.ping()
date: 21/10/2018 02:30:26.220	code: Info	text: 0
date: 21/10/2018 02:30:41.253	code: Info	text: Connected by ('127.0.0.1', 2613) --> command: ping
date: 21/10/2018 02:30:41.253	code: Info	text: self.ping()
date: 21/10/2018 02:30:41.253	code: Info	text: 0
date: 21/10/2018 02:30:56.285	code: Info	text: Connected by ('127.0.0.1', 2621) --> command: ping
date: 21/10/2018 02:30:56.301	code: Info	text: self.ping()
date: 21/10/2018 02:30:56.301	code: Info	text: 0
date: 21/10/2018 02:31:11.318	code: Info	text: Connected by ('127.0.0.1', 2631) --> command: ping
date: 21/10/2018 02:31:11.318	code: Info	text: self.ping()
date: 21/10/2018 02:31:11.333	code: Info	text: 0
date: 21/10/2018 02:31:26.350	code: Info	text: Connected by ('127.0.0.1', 2640) --> command: ping
date: 21/10/2018 02:31:26.350	code: Info	text: self.ping()
date: 21/10/2018 02:31:26.366	code: Info	text: 0
date: 21/10/2018 02:31:41.399	code: Info	text: Connected by ('127.0.0.1', 2645) --> command: ping
date: 21/10/2018 02:31:41.399	code: Info	text: self.ping()
date: 21/10/2018 02:31:41.399	code: Info	text: 0
date: 21/10/2018 02:31:56.431	code: Info	text: Connected by ('127.0.0.1', 2652) --> command: ping
date: 21/10/2018 02:31:56.431	code: Info	text: self.ping()
date: 21/10/2018 02:31:56.431	code: Info	text: 0
date: 21/10/2018 02:32:11.464	code: Info	text: Connected by ('127.0.0.1', 2663) --> command: ping
date: 21/10/2018 02:32:11.464	code: Info	text: self.ping()
date: 21/10/2018 02:32:11.464	code: Info	text: 0
date: 21/10/2018 02:32:26.496	code: Info	text: Connected by ('127.0.0.1', 2669) --> command: ping
date: 21/10/2018 02:32:26.496	code: Info	text: self.ping()
date: 21/10/2018 02:32:26.496	code: Info	text: 0
date: 21/10/2018 02:32:41.529	code: Info	text: Connected by ('127.0.0.1', 2677) --> command: ping
date: 21/10/2018 02:32:41.529	code: Info	text: self.ping()
date: 21/10/2018 02:32:41.529	code: Info	text: 0
date: 21/10/2018 02:32:56.562	code: Info	text: Connected by ('127.0.0.1', 2682) --> command: ping
date: 21/10/2018 02:32:56.562	code: Info	text: self.ping()
date: 21/10/2018 02:32:56.562	code: Info	text: 0
date: 21/10/2018 02:33:11.594	code: Info	text: Connected by ('127.0.0.1', 2695) --> command: ping
date: 21/10/2018 02:33:11.594	code: Info	text: self.ping()
date: 21/10/2018 02:33:11.594	code: Info	text: 0
date: 21/10/2018 02:33:26.627	code: Info	text: Connected by ('127.0.0.1', 2701) --> command: ping
date: 21/10/2018 02:33:26.627	code: Info	text: self.ping()
date: 21/10/2018 02:33:26.627	code: Info	text: 0
date: 21/10/2018 02:33:41.659	code: Info	text: Connected by ('127.0.0.1', 2709) --> command: ping
date: 21/10/2018 02:33:41.659	code: Info	text: self.ping()
date: 21/10/2018 02:33:41.659	code: Info	text: 0
date: 21/10/2018 02:33:56.723	code: Info	text: Connected by ('127.0.0.1', 2714) --> command: ping
date: 21/10/2018 02:33:56.723	code: Info	text: self.ping()
date: 21/10/2018 02:33:56.723	code: Info	text: 0
date: 21/10/2018 02:34:11.756	code: Info	text: Connected by ('127.0.0.1', 2727) --> command: ping
date: 21/10/2018 02:34:11.756	code: Info	text: self.ping()
date: 21/10/2018 02:34:11.756	code: Info	text: 0
date: 21/10/2018 02:34:26.788	code: Info	text: Connected by ('127.0.0.1', 2733) --> command: ping
date: 21/10/2018 02:34:26.788	code: Info	text: self.ping()
date: 21/10/2018 02:34:26.788	code: Info	text: 0
date: 21/10/2018 02:34:41.821	code: Info	text: Connected by ('127.0.0.1', 2741) --> command: ping
date: 21/10/2018 02:34:41.821	code: Info	text: self.ping()
date: 21/10/2018 02:34:41.821	code: Info	text: 0
date: 21/10/2018 02:34:56.854	code: Info	text: Connected by ('127.0.0.1', 2746) --> command: ping
date: 21/10/2018 02:34:56.854	code: Info	text: self.ping()
date: 21/10/2018 02:34:56.854	code: Info	text: 0
date: 21/10/2018 02:35:11.902	code: Info	text: Connected by ('127.0.0.1', 2759) --> command: ping
date: 21/10/2018 02:35:11.902	code: Info	text: self.ping()
date: 21/10/2018 02:35:11.902	code: Info	text: 0
date: 21/10/2018 02:35:26.934	code: Info	text: Connected by ('127.0.0.1', 2765) --> command: ping
date: 21/10/2018 02:35:26.934	code: Info	text: self.ping()
date: 21/10/2018 02:35:26.934	code: Info	text: 0
date: 21/10/2018 02:35:41.967	code: Info	text: Connected by ('127.0.0.1', 2772) --> command: ping
date: 21/10/2018 02:35:41.967	code: Info	text: self.ping()
